2584	Winged	Booth: 2827	['Austin,', 'TX', 'United States']	Winged specializes in supplements to help women with specific needs like stress, sleep, mood, skin,  energy and hormonal balancing. Winged combines specific herbs, botanicals and adaptogens that help women overcome the stress of today’s world. Winged’s formulas are thoughtfully crafted by a holistic nutritionist & credentialed master herbalist.  3 NEXTY awards: 2019- Consumer Choice- Relaxation Gummies  2020 BEST CBD- Relaxation Dark  Chocolate Bites  2021 Best Condition Specific-Chilled Out    	Brands: Winged	['Special Attributes', 'Supplements']	[['Vegan'], ['Collagen', 'Hair, Skin & Nail Supplements', 'Melatonin & Sleep Aids', 'Superfood & Greens Blends']]
2585	Wise Bar	Booth: N1244	['Littleton,', 'CO', 'United States']	N/A	N/A	['Snacks', 'Special Attributes']	[['Cereal & Granola Bars', 'Energy & Nutrition Bars'], ['Convenience', 'Cruelty-Free', 'Dairy Free', 'Egg Free', 'Food Service Ready', 'Full Line Organic', 'Functional Food', 'Gluten/Wheat Free', 'Kosher/Parve', 'Organic Food & Bev', 'Organic Ingredients', 'Organic Processed/Packaged', 'Sustainability', 'Trans Fat Free', 'Vegan']]
2586	WiseChoice Foods, LLC	Booth: 5798	['Albuquerque,', 'NM', 'United States']	N/A	N/A	[]	[]
2587	Wolf & Associates, Inc.	Booth: F112	['New Castle,', 'VA', 'United States']	N/A	N/A	[]	[]
2588	Wonderbelly	Booth: 8911	['Austin,', 'TX', 'United States']	N/A	N/A	[]	[]
2589	WONIL FOOD Co.,Ltd	Booth: 1999	['Seoul,', 'Korea, Republic of']	N/A	N/A	['Condiments & Sauces', 'Frozen']	[['Condiments & Sauces', 'Hot Sauces', 'Mayonnaise', 'Salad Dressings', 'Shelf Stable Dips & Spreads', 'Shelf Stable Salsas'], ['Frozen Desserts']]
2590	Woodstock Farms, Custom Snacks	Booth: 530	['Edison,', 'NJ', 'United States']	Woodstock Farms Mfg. is the natural & organic nut, dried fruit & trail mix division of UNFI that produces high quality private label and bulk product for retailers.  We perform all facets of item development so you do not have to - sourcing in the USA and globally, manufacturing, roasting, mixing and developing flexible packaging solutions based on customer specs at our facility in Edison, NJ.  We have strict quality assurance procedures that maintain our consistent quality and SQF level 2 rating.  	Brands: Private Label and Woodfield Farms	['Special Attributes']	[['Kosher/Parve']]
2591	WoolAid US, Inc	Booth: 2709	['Auckland,', 'New Zealand']	N/A	N/A	[]	[]
2592	World Finer Foods	Booth: 604	['Bloomfield,', 'NJ', 'United States']	N/A	N/A	['Frozen', 'Special Attributes']	[['Ice Cream'], ['Gluten/Wheat Free', 'Organic Food & Bev', 'Specialty/Gourmet']]
2593	World Select Cuts, LLC	Booth: 237	['Marietta,', 'GA', 'United States']	N/A	N/A	[]	[]
2594	Wow Bao	Booth: N2213	['Chicago,', 'IL', 'United States']	N/A	N/A	['Frozen']	[['Frozen Appetizers & Side Dishes', 'Frozen Desserts', 'Frozen Meals']]
2595	WRH Industries, LTD.	Booth: 3373	['Fall River,', 'MA', 'United States']	N/A	N/A	[]	[]
2596	WTPC INC	Booth: 2988	['GARDEN GROVE,', 'CA', 'United States']	N/A	N/A	[]	[]
